county,state,max_cases,avg_growth_rate,max_growth_rate,total_population,num_deaths,percent_smokers,percent_vaccinated,income_ratio,population_density_per_sqmi,percent_fair_or_poor_health,percent_unemployed_CHR,violent_crime_rate,chlamydia_rate,teen_birth_rate,total_cases,deaths_per_100k,cases_per_100k
St. Francis,Arkansas,2150,0.02428080909124057,0.7272727272727273,27023,482,24.12771764,42,5.1721429716,42.5696695094741,27.936662613,5.15625,776.78775417,879.3,7628.370890300001,7956.185471635274,1783.6657661991637,7956.185471635274
St. Francois,Missouri,5282,0.029556679325154905,0.5,66230,1175,22.20081864,45,4.3808213696,146.556304551311,19.094205116,3.6560519167,293.78395233,356.8,3814.3016404,7975.237807640042,1774.120489204288,7975.237807640042
St. Helena,Louisiana,556,0.021453298984381114,0.75,10714,211,23.91719357,35,6.5118731714,26.2335632956919,26.773023181,6.5604065604,340.30380746,723.7,4375.932371999999,5189.4717192458465,1969.385850289341,5189.4717192458465
St. James,Louisiana,1035,0.020099221090556903,0.875,21581,338,19.006955472,38,6.2426592798,89.3480623856164,20.207376606,6.1756191702,580.37187809,790.9,2620.7494044,4795.885269449979,1566.1924841295584,4795.885269449979
St. John the Baptist,Louisiana,2094,0.024270512604334264,0.5693430656934306,43888,692,20.516015542,35,5.0497903564,204.791155378879,21.526106578,5.6870831424,144.64411761,732,2672.6492392,4771.235873131608,1576.7407947502734,4771.235873131608
St. Johns,Florida,9339,0.030719855145881932,0.5,218362,2553,15.059046719,49,4.4664652568,363.515699529548,12.686897,2.8739370665,225.4094273,286.3,1004.3668121999999,4276.843040455757,1169.1594691384032,4276.843040455757
St. Joseph,Indiana,19464,-3.3375352614964435,0.9536082474226805,168094.36223506747,2321.824662813102,18.76595260862428,47.14643545279383,4.2129109157751445,361.6426314488442,17.909000472466282,3.6442372009680155,365.679563150289,466.01907514450863,3097.863959380154,11579.210475114593,1381.2626621981544,11579.210475114593
St. Landry,Louisiana,5332,0.02641206260912285,0.5161290322580645,83699,1612,24.398969339,45,6.4797577568,90.5926262986813,24.850128999,6.2380609401,673.85615131,601.2,5075.2173234,6370.446480842065,1925.9489360685313,6370.446480842065
St. Lawrence,New York,1064,0.022748072874377644,0.625,111529,1373,17.38965495,52,4.8062537704,41.6267638340766,17.597749011,5.6256463289,145.99568116,240.8,1401.1983523,954.011961014624,1231.0699459333448,954.011961014624
St. Louis,Missouri,54376,-12.50955051282409,0.9858686616791354,610985.5394736843,7684.223684210527,16.20137885905263,51.56578947368421,4.5763542993513155,1026.7868388222696,14.768990474263157,3.3370940417657895,292.9073215198684,533.3407894736843,1501.3242146039477,8899.719631145546,1257.6768495748488,8899.719631145546
St. Louis city,Missouri,13600,0.0292971663731087,0.8,316030,5708,24.601234178,41,6.0067931127,5101.11090853329,21.999932693,3.8248805945,1819.5144065,1305.5,3739.679456,4303.388918773534,1806.1576432617157,4303.388918773534
St. Lucie,Florida,11145,0.03206604556223725,0.6666666666666666,293136,4303,18.069282607,42,4.2062295677,512.765106183356,19.318883102,4.3783082694,298.69371953,375.8,2113.6153767,3801.9895202226953,1467.919327547623,3801.9895202226953
St. Martin,Louisiana,2879,0.025427739748130194,0.8,53385,891,21.504376531,40,5.1426696072,72.3705899781315,19.895150587,5.2368409304,263.32462184,635,3875.5648245,5392.900627517093,1669.00814835628,5392.900627517093
St. Mary,Louisiana,2441,0.025961454688033948,0.6,53053,895,21.577659466,42,4.6148613291,95.4978724187356,23.921941918,6.5910560613,516.95733682,704.3,4219.0152801,4601.05931804045,1686.992253029989,4601.05931804045
St. Mary's,Maryland,2295,0.02639226400281335,0.5,110675,1215,15.013894977,44,3.9285236969,309.665998570202,12.993604323,3.8014287006,221.30249762,358.6,1422.8464282,2073.639033205331,1097.808899932234,2073.639033205331
St. Tammany,Louisiana,11128,0.028420560065021756,0.5,246269,3109,17.709280575,45,4.7970803451,291.207750765947,16.285333309,4.1884816754,165.01085651,388.2,1818.1172543999999,4518.636125537522,1262.4406644766495,4518.636125537522
Stafford,Virginia,3458,-145.37497575686888,0.9990566037735849,73623.21553398056,644.6990291262136,15.30928278254369,40.10097087378641,3.829005740643301,268.5141042777839,13.945436200417475,2.8373906054446603,198.13594937003884,304.2382524271845,2568.8113781817474,4696.888033101422,875.6735554814974,4696.888033101422
Stanislaus,California,24964,0.03286389945617878,0.375,530561,6261,12.789751068,43,4.4180396537,354.651340528159,18.416161201,6.4047499774,578.4520988,463.8,2682.9847556,4705.208260690099,1180.0716599976251,4705.208260690099
Stanly,North Carolina,3128,0.027803380289845584,0.6,60610,995,16.708050684,49,4.1352493288,153.394348116842,16.468114249,3.5640184727,266.12098424,388.7,2914.5332808,5160.864543804652,1641.6432931859429,5160.864543804652
Stark,Ohio,11918,-56.7211576077145,0.9836065573770492,143564.5137254901,2118.9960784313716,17.500747841345095,48.75816993464052,4.352616723174249,242.8885743835339,14.526337921011764,4.523265563297255,178.46153725860918,399.24954248366015,2539.476738786928,8301.494353115995,1475.9887547720232,8301.494353115995
Starke,Indiana,1079,0.0252917740889992,0.5,23069,407,22.774916523,35,3.9063577438,74.6242300928262,20.265798629,4.3304082411,97.316123745,244.6,3294.7284345,4677.272530235381,1764.2724001907322,4677.272530235381
Starr,Texas,4515,0.028013614056121492,0.5,63008,599,18.830082122,25,5.4284005741,51.5116939945083,38.887129293,10.104294722,262.69909515,392.5,6901.014702800001,7165.756729304216,950.6729304215338,7165.756729304216
Staunton city,Virginia,1024,0.025624680226516983,0.5,24234,469,16.656578296,55,4.359387256,1213.90745721475,15.540419733,2.8691275168,153.38050636,428.1,2939.6857577,4225.468350251713,1935.2975158867707,4225.468350251713
Ste. Genevieve,Missouri,1137,0.02355019101179695,0.5,17937,247,19.370152157,39,4.2740787601,35.9348839075573,17.708703295,2.7949972811,300.84066691,285.8,2153.3613445,6338.852650944974,1377.0418687628924,6338.852650944974
Stearns,Minnesota,14679,0.02950748236342197,0.4819277108433735,153661,1261,14.631964231,45,4.0527288179,114.430948200194,13.005775537,2.9404565885,199.02080465,373.8,1088.3309249,9552.8468511854,820.6376373966068,9552.8468511854
Steele,Minnesota,2147,0.025176545955423162,0.4,36541,339,14.169517705,52,3.8523461794,85.0492997477229,11.984824181,2.9421776978,125.5595589,276.5,2025.5996023000002,5875.591800990668,927.7250212090529,5875.591800990668
Stephens,Georgia,1868,-2.4535548299162793,0.9893617021276596,27026.002666666667,498.77066666666667,16.859106134770666,40.86266666666667,4.7865217288288004,69.66517322528374,18.998233151937335,4.043334987039733,213.60621283714667,353.6657333333333,4453.657124081867,6911.861968784433,1845.521414388967,6911.861968784433
Stephenson,Illinois,2614,0.027815020419193256,0.5,46283,605,16.163153541,47,4.4404623718,81.9822652965161,16.527653259,4.7525566107,127.64782999,368.4,2862.0430914,5647.862065985351,1307.1754207808483,5647.862065985351
Steuben,New York,1957,-0.8003337478866959,0.9591836734693877,66715.9568627451,885.1431372549021,17.2955427847,49.523529411764706,3.8905282073147056,90.48243055381086,16.200818214033333,3.8086807813698043,124.53710304747648,273.85372549019604,2571.3299715411763,2933.331232925492,1326.7337813589475,2933.331232925492
Stevens,Washington,772,-1.2917171329273098,0.9375,20909.1452991453,288.383190883191,15.245031773679488,40.36467236467236,4.773899043477778,14.073295373953673,16.642695921707976,4.291080817293162,110.76246265317948,161.02792022792022,2113.1701044754277,3692.1643087513335,1379.2203686823066,3692.1643087513335
Stewart,Georgia,636,-0.8937385705930883,0.8872549019607843,9493.773279352226,182.40890688259108,22.303522190842102,42.016194331983804,5.130493816502429,20.67694782684842,26.10183272527733,4.839043508681579,229.3503001951336,410.8562753036437,4402.617589699596,6699.1277470594405,1921.353096553377,6699.1277470594405
Stillwater,Montana,458,0.023367379611969323,0.5,9342,104,13.448808168,36,3.821838699,5.19969854114701,11.512124179,3.4063260341,210.99272075,191.1,1614.530777,4902.590451723399,1113.2519803040034,4902.590451723399
Stoddard,Missouri,1712,0.026586008803775166,0.5,29788,546,21.073521406,32,4.3823081111,36.1848374771092,22.622004479,4.4385026738,132.67945316,313.3,4116.9347864,5747.280784208406,1832.952866926279,5747.280784208406
Stokes,North Carolina,1263,0.02435791912655721,0.4,46453,858,15.906936116,48,4.4087884883,103.457131741348,14.949750544,3.6407878426,216.91739872,220.9,2124.1149521,2718.8771446408196,1847.0281790196543,2718.8771446408196
Stone,Arkansas,1265,-0.5458201835660532,0.8,20521.064,391.00266666666664,18.861925315354668,41.128,4.404693958008,42.58919209880734,20.599014728274668,4.877388222598933,295.92541910189334,304.9256,3688.618927324267,6164.39771349088,1905.372288038606,6164.39771349088
Story,Iowa,7076,0.0312807667237437,0.5,94834,583,14.928842096,66,5.6928280064,165.596813671519,12.527634337,1.5859824088,142.44853199,492.3,376.90133262,7461.458970411456,614.758419975958,7461.458970411456
Strafford,New Hampshire,1781,0.02559725770604009,0.6666666666666666,125913,1498,17.177487002,50,4.2938369514,342.653611273415,14.280954236,2.2862131525,235.77068532,444,853.99732483,1414.4687204657184,1189.710355562968,1414.4687204657184
Stutsman,North Dakota,2681,0.029453369677583875,0.6666666666666666,21108,264,16.799970979,57,3.9653656069,9.50070674098747,12.999608696,2.5056947608,284.65494558,289.3,1718.2859567,12701.345461436422,1250.7106310403638,12701.345461436422
Sublette,Wyoming,479,0.02207132559858223,0.5,10032,97,13.91299376,42,3.5900365992,2.05301176300056,12.23739559,4.1979362101,66.030069078,153.1,1606.8559186000002,4774.7208931419455,966.9059011164275,4774.7208931419455
Suffolk,Massachusetts,64929,-0.3900677129597173,0.95,1110256.5724137933,10439.682758620687,13.607857798275862,49.40689655172414,6.212409101993104,7769.54185824579,15.345799304813793,3.402603054665517,457.25959586910363,327.9193103448276,1139.9176243986208,5848.107690895156,940.2946145974096,5848.107690895156
Suffolk city,Virginia,2836,0.026757213663473164,0.6666666666666666,87061,1075,16.438070724,47,4.5225973657,218.114198641715,16.601173219,3.22397419,276.48870813,741.4,1950.6537326,3257.4861304143074,1234.766428136594,3257.4861304143074
Sullivan,Tennessee,7128,-47.745008057367414,0.9953537486800422,54146.99867374013,914.9277188328905,18.810834481344827,43.70689655172414,4.396529634891843,106.87896948458595,17.915315787045092,3.787263456921817,226.19966170255637,331.50948275862066,2966.5180893767906,13164.16454206333,1689.7108634695323,13164.16454206333
Summers,West Virginia,290,0.0184377088255721,0.5,13325,297,23.907823686,26,4.099994149,36.9542306072806,24.72723527,6.1457837065,180.55687542,53.9,3918.1541141,2176.360225140713,2228.893058161351,2176.360225140713
Summit,Colorado,17017,-1.2115781298124984,0.9236168455821635,202998.95994993742,2753.0700876095116,13.594458401409762,53.668335419274094,4.3775147485150185,459.58808294133155,13.00834355894368,3.3080524664988737,214.28399477759697,406.08385481852315,1500.9537045890863,8382.80156912954,1356.1991097335967,8382.80156912954
Sumner,Tennessee,10700,-35.735537233265305,0.996268656716418,99304.68604651163,1392.062015503876,17.339351394368215,48.554263565891475,4.457223930023643,175.52279273149162,17.69658174120155,3.1516836639872094,225.40932672015504,347.6341085271318,2762.25120085,10774.919518891998,1401.8089890056867,10774.919518891998
Sumter,Florida,4332,-1.079040285833036,0.9803921568627451,67012.68217054263,1152.4069767441858,18.323974320224806,40.88565891472868,5.234850615898256,113.22571473297243,23.675111948695736,5.227619392652907,491.2846516861628,685.5893410852713,3515.982425199806,6464.4480114605185,1719.684900555674,6464.4480114605185
Surry,North Carolina,2969,-7.167151655162459,0.9703832752613241,40012.09163346614,726.300796812749,17.242599647830676,49.00796812749004,4.672826807820119,80.67586443757753,18.716927793476096,3.5078344952800795,199.08667287994024,543.0071713147411,2214.977295316534,7420.256924326162,1815.2032727158673,7420.256924326162
Susquehanna,Pennsylvania,654,0.022767374141009062,0.5,41832,629,18.23789019,40,4.3373726128,50.7972596313755,16.062968403,4.0228482156,126.07931535,102.5,2090.4168241,1563.396442914515,1503.633581946835,1563.396442914515
Sussex,Delaware,10899,-4.4047110377229775,0.9914529914529915,124646.15284974097,1823.817357512953,16.33887320133808,50.1139896373057,4.277664550646891,178.86092451694688,17.23748054842228,4.186184004404663,189.7105222803886,405.3944300518135,2365.2775751810364,8743.952180488537,1463.195867514288,8743.952180488537
Sutter,California,3915,0.026921045045430296,0.6666666666666666,95406,1148,11.952152448,49,4.4669668473,158.371771861959,16.616730033,7.4587153946,351.79749787,372.5,2131.1402927,4103.515502169675,1203.2786197933044,4103.515502169675
Suwannee,Florida,3366,0.028226523872411032,0.5,43653,841,22.567956415,31,4.6903739335,63.3983016983545,24.346214834,3.7077545663,513.58459472,475.2,3982.408991,7710.810253590818,1926.5571667468444,7710.810253590818
Swain,North Carolina,423,0.020703036603813778,0.38095238095238093,14234,320,21.858117803,42,4.3907451849,26.958611389339602,21.405758274,4.3258101852,195.11835953,615.6,5801.3765978,2971.757763102431,2248.138260503021,2971.757763102431
Sweetwater,Wyoming,2024,0.027287234714163586,0.5,44812,532,18.073421592,41,3.9759228489,4.29780326025225,14.813082253,4.2364066194,300.49414593,227.4,3129.3325411,4516.647326608944,1187.1820048201375,4516.647326608944
Swift,Minnesota,656,0.02431908110168475,0.5,9483,127,15.211126052,32,4.8131332441,12.7796649665511,12.894430143,3.6529680365,85.292392985,276.4,1692.0473773,6917.642096383001,1339.238637561953,6917.642096383001
Swisher,Texas,298,0.020681439509513,0.5,7639,107,16.792980833,23,4.6497004212,8.58161096757589,25.073724278,4.2846497765,518.74712719,53.2,5927.2300469,3901.034166775756,1400.7068988087447,3901.034166775756
Talbot,Maryland,848,-0.48323312718420114,0.75,22446.696498054473,275.8677042801557,15.314070678867706,47.13618677042802,4.654627703808171,79.96449431201806,16.896081677284048,4.377912321814786,168.5894707544358,356.36770428015564,2217.4985188116734,3777.8387571351486,1228.990218244658,3777.8387571351486
Talladega,Alabama,3861,0.029021963337756657,0.5,81057,1705,23.159862261,34,5.0086977531,110.015667719794,23.197124311,4.2798330379,468.57277443,729.4,3351.9865697,4763.314704467227,2103.458060377265,4763.314704467227
Tallapoosa,Alabama,1926,0.025894318563415758,0.5,40958,807,18.180067185,43,5.5557963164,57.1623727030297,22.847306752,4.1863605672,638.9143409,521.1,4306.2200957000005,4702.378045803018,1970.3110503442551,4702.378045803018
Tama,Iowa,1580,0.022356632701431733,0.375,17423,235,17.300533216,48,4.1112780123,24.1646738846985,14.680910158,2.955095173,322.15688728,257.9,2479.338843,9068.47270848878,1348.791826895483,9068.47270848878
Taney,Missouri,3042,0.027827622128712284,0.6,53853,874,20.776528292,39,4.1003912685,85.1511850746235,20.020891918,5.1997912629,347.3272299,321.6,3288.1383454,5648.710378251908,1622.9365123577145,5648.710378251908
Tangipahoa,Louisiana,7052,0.029076454656538773,0.6666666666666666,127115,2222,22.024756151,39,5.5722410525,160.638392970991,22.139360651,5.4808382242,870.3028654,821.2,3993.2056824999995,5547.732368327892,1748.023443338709,5547.732368327892
Taos,New Mexico,893,0.02295450589556493,0.625,32961,495,16.331722041,41,5.6140176287,14.9661379403601,21.717593602,6.5065065065,416.67300293,280.5,3093.5124624,2709.262461697157,1501.7748247929371,2709.262461697157
Tarrant,Texas,107178,0.037384161633941905,0.6842105263157895,1947529,20192,14.048999673,49,4.3382575237,2254.99880540345,19.945542049,3.4923165085,402.71780245,419.8,2853.5841066,5503.281337530789,1036.800992437083,5503.281337530789
Tattnall,Georgia,1176,0.024984751929728276,0.5,25260,409,20.43579877,37,5.1734272946,52.6776002548024,21.97331949,4.1993396616,105.20999916,394.7,4529.4635004,4655.581947743468,1619.1607284243864,4655.581947743468
Taylor,Georgia,8733,-9.75939638872679,0.9790575916230366,37071.81736733287,557.6113025499658,19.43739394728532,37.59545141281873,4.407152197885596,54.603385117466765,19.79091937671261,3.854473489109235,305.59055063332875,409.90813232253623,3394.8504349713303,23556.978373807455,1504.1380276148113,23556.978373807455
Tazewell,Illinois,7543,-2.4166138597797695,0.9217391304347826,89656.86534653466,1324.7603960396038,17.365464108326734,44.54455445544554,4.126350134732079,146.8205200217951,15.081731139463367,4.635094566571683,224.70305466904952,197.51247524752475,3280.4481733609905,8413.187290059039,1477.589463918066,8413.187290059039
Tehama,California,1832,0.027920054876700632,0.5,63015,1016,14.258973789,39,4.6366843034,21.363107438383,18.045139355,5.658315773,540.13753282,358.2,3147.9763009,2907.2443069110527,1612.314528286916,2907.2443069110527
Telfair,Georgia,664,0.02136181013459508,0.5,16405,245,20.969506421,36,4.5577789557,37.5140167964027,24.822790236,6.7885714286,191.80642306,525.4,4357.5418994,4047.546479731789,1493.4471197805547,4047.546479731789
Teller,Colorado,694,0.019486961749206434,0.4,23472,309,12.294382438,39,4.0769152817,42.1368153192166,10.475556645,3.7072168208,242.00111363,162.3,1370.7865169,2956.714383094751,1316.4621676891616,2956.714383094751
Tensas,Louisiana,221,0.019156986330392232,0.5,4793,102,28.477318746,26,5.5229832572,7.95143624975475,34.955353717,7.7397260274,151.09000648,606.7,4952.5816649,4610.890882537034,2128.1034842478616,4610.890882537034
Terrebonne,Louisiana,4743,0.028163062963349274,0.5,113099,1737,22.291235625,44,5.5182312279,91.8187340738165,20.855001969,5.003015162,404.04040404,783.3,3824.4083677,4193.6710315741075,1535.822597900954,4193.6710315741075
Terrell,Georgia,419,0.01767102502360206,0.5,9132,167,21.255897677,37,5.477071601,27.2239649900563,25.81893881,6.5613939559,377.7987666,1122.7,5358.1500282,4588.26106000876,1828.7341217696014,4588.26106000876
Terry,Texas,992,0.01819663202325016,0.6666666666666666,12724,195,15.778872927,41,3.92871127,14.3153044431643,24.199254143,4.1124713083,254.18426404,519.1,7482.9931973,7796.290474693493,1532.5369380697894,7796.290474693493
Teton,Idaho,583,-1.1143105199734122,0.8793103448275862,8821.549763033176,68.54502369668246,13.99818793659242,33.84834123222749,3.7113270968535543,15.633453281398644,12.723588190952606,2.6616936181526074,135.68931673817534,124.00568720379151,1534.7954463654028,6608.816088563819,777.0179337866609,6608.816088563819
Texas,Oklahoma,2511,-62.81466887221667,0.9989764585465711,23304.646258503402,333.79591836734693,19.465477897174605,35.84580498866213,4.285817910795238,15.396097327821892,22.963247123834467,3.3311871305086167,167.35442778052155,269.5040816326531,4426.533847537642,10774.675453757578,1432.3148897638875,10774.675453757578
Thayer,Nebraska,284,0.024511583147991695,0.75,5163,79,13.466771515,19,3.7343686479,8.99780231937305,12.977927282,2.2330774599,116.12154055,79.3,2230.8438409,5500.6779004454775,1530.1181483633547,5500.6779004454775
Thomas,Georgia,2018,-6.251447747713146,0.9746192893401016,30361.11401425178,488.7909738717338,17.04300460640855,38.50831353919241,4.8252173021826605,52.924804749703306,18.301659398648457,3.881194229423278,252.48893605332543,531.6175771971497,3510.2078372349156,6646.659931690032,1609.9243711620427,6646.659931690032
Thurston,Washington,3390,-2.063877164321219,0.9900990099009901,148485.182555781,1695.4361054766744,19.28817963126369,36.1866125760649,4.315879567577688,209.2012987909896,18.761902689448277,4.433734954213793,157.47119101869376,824.6022312373223,3768.137320944826,2283.0560879207515,1141.821746987956,2283.0560879207515
Tift,Georgia,2721,0.027108195212061374,0.5,40691,649,18.826405131,50,5.1746836954,155.978437100969,21.969560188,4.0130320112,564.85355649,751.3,4118.3702143,6686.982379395935,1594.9472856405594,6686.982379395935
Tillamook,Oregon,152,0.017882537090618766,0.5,25552,427,14.872262936,24,4.3125356667,23.179178161959,14.139095322,4.4277641899,97.414616089,161.1,2521.631644,594.8653725735754,1671.102066374452,594.8653725735754
Tillman,Oklahoma,375,0.016542006197535736,0.8571428571428571,7611,141,18.504543134,50,4.3734959893,8.73689114570037,23.967321435,3.7359098229,246.0106383,565,4119.4029851000005,4927.079227433977,1852.5817895151754,4927.079227433977
Tioga,New York,1208,-1.2937167692108433,0.873015873015873,45942.94594594595,562.5675675675676,16.851080715297297,47.054054054054056,4.378939844835135,67.19602015117506,14.303329253486487,4.766400750956756,117.46288254324324,145.28108108108108,2191.409912843243,2629.348151555778,1224.4917168120978,2629.348151555778
Tippecanoe,Indiana,10413,0.03258821780455367,0.5,183397,1701,19.117014051,54,4.8692017389,366.938635325281,19.426508319,3.1537571781,243.33161999,619.7,1633.1323051,5677.846420606662,927.4960877222637,5677.846420606662
Tipton,Tennessee,3899,-4.196720844991086,0.9527220630372493,38591.517374517374,600.4787644787644,20.008831372247105,49.98455598455598,4.153562729581081,96.93240772980381,17.9090458262278,3.5124494188806947,401.38811528204633,320.34633204633207,2458.18414447027,10103.256532158477,1555.986406679284,10103.256532158477
Tishomingo,Mississippi,1164,0.025885000572804677,0.5,19503,429,18.40760414,48,4.4077837305,45.9648335709511,21.759511276,4.6448410353,25.648917616,255.9,3408.5335948999996,5968.312567297339,2199.661590524535,5968.312567297339
Titus,Texas,1828,0.026931558029118646,0.5,32592,394,16.197378193,41,4.1902377972,80.2645649243865,22.79427087,5.0359156561,353.02747807,373.8,4803.8430745,5608.738340697104,1208.885616102111,5608.738340697104
Todd,Kentucky,1917,-2.88440078512585,0.9480122324159022,18338.04801670146,235.88517745302713,18.433778876561586,26.599164926931106,4.61033433083215,29.557604846020006,17.318646691922755,3.928138460436743,94.43580493885595,321.28246346555323,2983.192599074321,10453.675321681367,1286.3156276949087,10453.675321681367
Tom Green,Texas,9745,0.0326534489507867,0.5,116264,1482,14.144435869,48,4.332508638,76.3894623349128,19.214423845,3.1623573937,317.54230722,688,3500.0345853,8381.786279501823,1274.6851992018167,8381.786279501823
Tompkins,New York,1241,0.022531977952120967,0.7142857142857143,104268,866,14.149173591,54,5.5605619245,219.674016902124,13.56594945,3.6498243934,122.75704654,403.6,495.68352149,1190.2021713277325,830.5520389764837,1190.2021713277325
Tooele,Utah,3175,0.02823874713899602,0.5,61986,617,10.449580817,45,3.3179192396,8.92918551791371,14.037654264,3.4527167914,283.43949045,287.6,2133.6266153,5122.124350659827,995.3860549156261,5122.124350659827
Toole,Montana,629,0.02035327262910561,0.8,5114,82,17.622494399,30,4.7833102812,2.67046579636472,14.330549134,2.641509434,473.37278107,122.8,2277.6572668,12299.569808369182,1603.441533046539,12299.569808369182
Toombs,Georgia,1754,0.02689232798012578,0.5,27160,515,19.279307904,35,5.4917663136,74.6142364048125,23.335153334,5.8099623273,424.61165177,796.3,5112.0227201,6458.026509572901,1896.1708394698085,6458.026509572901
Torrance,New Mexico,393,0.017293926957222698,0.5416666666666666,15599,278,19.551109321,34,4.8012240055,4.66307530626824,23.409513805,7.6209173657,396.49008775,296.7,3496.9144872,2519.3922687351755,1782.1655234309892,2519.3922687351755
Towns,Georgia,606,0.02282049613610208,0.625,10976,216,13.864982909,50,4.6322406825,65.9096284673774,14.93028586,5.4812146166,320.25259359,113,1611.6248349,5521.137026239067,1967.930029154519,5521.137026239067
Traill,North Dakota,770,0.02159967969099918,0.9,8075,87,16.286402962,51,4.1574397646,9.36830507128268,12.655563259,2.6327632763,99.274058448,399.4,1133.2973556000002,9535.603715170279,1077.3993808049536,9535.603715170279
Transylvania,North Carolina,586,0.022554744427860932,0.5,33062,488,15.696345978,52,3.8115954551,87.3551060264691,16.32592321,3.76882662,131.47356172,206.1,2331.0414220999996,1772.4275603411772,1476.0147601476015,1772.4275603411772
Travis,Texas,39566,0.029793734238965783,0.6666666666666666,1148176,8536,12.481495582,49,4.6977461678,1157.67801811166,14.874787084,2.8268766643,370.13237701,729.3,2572.0846118,3445.9873747578768,743.440030099915,3445.9873747578768
Trempealeau,Wisconsin,2586,0.029416180562339505,0.5,29521,321,15.443949235,46,3.871924999,40.2739866200572,12.580835839,2.8555772041,61.283897656,332.5,2159.6858639,8759.865858202635,1087.3615392432505,8759.865858202635
Treutlen,Georgia,389,0.022334555928471816,0.5,6711,122,18.280485085,41,4.7564633906,33.6499489747792,19.938988929,5.8062130178,122.16641781,385.8,3829.4797688000003,5796.453583668604,1817.9108925644464,5796.453583668604
Trigg,Kentucky,432,0.018763123776442736,0.375,14267,248,20.149778402,41,3.9525667707,32.3197135126742,20.648499575,4.7325445759,112.29252202,228.5,4013.9616056,3027.9666362935445,1738.2771430574053,3027.9666362935445
Trimble,Kentucky,202,0.01773921322999829,0.5,8751,174,20.518275487,38,5.0910109362,57.706070848012,20.519415884,4.2897508348,34.123869647,268.7,3762.8865978999997,2308.3076219860586,1988.3441892355158,2308.3076219860586
Trinity,Texas,232,-4.638923663866753,0.9719626168224299,13816.784140969163,324.931718061674,15.742733673823789,36.53964757709251,4.704221966634802,13.080615867857855,18.43351490500881,5.397049443632819,276.7922691889207,183.16035242290752,3919.354272861453,1679.1172072528784,2351.717409394818,1679.1172072528784
Tripp,South Dakota,548,0.02741339689001179,0.5,5475,80,17.335888914,20,5.1191339965,3.39544952434012,14.078279616,2.5666016894,147.46543779,201.5,3764.3207855999995,10009.132420091324,1461.1872146118722,10009.132420091324
Troup,Georgia,4052,0.02819362722326438,0.5,69314,1186,18.043170824,40,5.5271732448,167.428694644286,18.600573327,3.6997626258,332.15234721,805.3,4307.0823572,5845.860865048908,1711.054043916092,5845.860865048908
Trousdale,Tennessee,1929,0.020589885180387547,0.8794117647058823,7970,172,23.070842709,58,4.0971000326,69.7033992885156,20.069555754,3.2528641571,496.38705624,396.7,4368.358913800001,24203.262233375157,2158.0928481806777,24203.262233375157
Trumbull,Ohio,6980,0.02953600748062619,0.5555555555555556,204908,3557,19.676252876,47,4.50723975,331.407754473449,17.690961727,6.2387351418,237.33352125,436.2,2692.5828761999996,3406.406777675835,1735.9009897124563,3406.406777675835
Tulare,California,22386,0.034061966274795574,0.5,455769,4693,13.799712245,41,4.8474482897,94.4726079733132,25.742945903,9.6041331645,381.80764333,554.2,3773.8078359,4911.698689467691,1029.6882850742372,4911.698689467691
Tulsa,Oklahoma,35243,0.034227176147521646,0.5555555555555556,629823,8823,17.597289961,52,4.6938298333,1104.40800428752,16.634443964,3.3428562556,685.08730849,656.9,3403.9733212,5595.699109114783,1400.869768172963,5595.699109114783
Tunica,Mississippi,640,0.022267902256662322,0.5,10407,215,22.476559741,39,4.6071102368,22.8888950111089,30.115663582,5.2937234755,429.20524691,1895.5,7571.5967046000005,6149.706928029211,2065.917171134813,6149.706928029211
Tuolumne,California,1190,0.02450202296195563,0.5,53864,823,11.343019399,45,4.8042772987,24.2529054658632,13.20999481,4.6019026196,316.15673143,267.3,1650.5726477,2209.2677855339375,1527.9221743650676,2209.2677855339375
Turner,Georgia,474,0.02105010363717023,0.5,8151,171,18.56569517,48,7.7632359981,28.560622258905,21.573612255,5.0863422292,1306.9770466,967.2,4978.5867238,5815.237394184763,2097.902097902098,5815.237394184763
Tuscaloosa,Alabama,13897,0.032813426483222156,0.5,202471,2750,17.872632402,44,5.017339356,153.192540576555,20.262329983,3.6566275143,401.7177234,947.5,2120.3100874,6863.698998868974,1358.2192017622276,6863.698998868974
Tuscarawas,Ohio,4154,0.0285583592191856,0.5,92579,1277,18.016099582,41,4.0869795342,163.152515999349,16.111808705,4.57310205,47.259238906,265.4,3117.9583923,4486.978688471468,1379.3624904135927,4486.978688471468
Tuscola,Michigan,1911,0.026100873918286225,0.5,54014,828,18.191316571,41,3.9624886878,67.234337609483,15.403566669,5.4652137469,273.02910091,272.9,2255.6390977,3537.9716369830044,1532.93590550598,3537.9716369830044
Twiggs,Georgia,273,0.019658913895087508,0.5,8363,199,20.137556227,43,6.3678112314,23.333448449834,22.843328601,5.8803418803,222.03552568,489.4,2883.2630098,3264.3788114313047,2379.528877197178,3264.3788114313047
Twin Falls,Idaho,7114,0.029540232350966686,0.6470588235294118,80955,975,13.871111816,47,3.9984120172,42.1253944807105,15.331225823,2.6897685719,242.34786613,473.4,3082.4105622,8787.598048298438,1204.372799703539,8787.598048298438
